topicTitle,topicId,value,geo,keyword,time,sys_time
Dengue fever,/m/09wsg,34,BR-SE,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,89,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,84,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,38,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,36,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,25,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,24,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Zika virus,/m/080m_5j,23,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,20,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,20,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Transmission,/m/036991,19,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Diagnosis,/g/155pjm37,16,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Preventive healthcare,/m/0400g4,15,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,14,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Infection,/m/098s1,13,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Sequela,/m/05smdx,12,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,9,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Joint,/m/01dvt1,8,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Serology,/m/042s2_,8,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Influenza,/m/0cycc,7,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Malaria,/m/0542n,7,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,6,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Viral Infection,/m/02kc20m,5,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,5,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-TO,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,90,BR-TO,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,53,BR-TO,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,94,BR,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,91,BR,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,40,BR,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,34,BR,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,27,BR,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,25,BR,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,22,BR,Chikungunya,2021-11,2025-07-23 14:27
Transmission,/m/036991,21,BR,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,16,BR,Chikungunya,2021-11,2025-07-23 14:27
Zika virus,/m/080m_5j,16,BR,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,15,BR,Chikungunya,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,15,BR,Chikungunya,2021-11,2025-07-23 14:27
Sequela,/m/05smdx,12,BR,Chikungunya,2021-11,2025-07-23 14:27
Joint,/m/01dvt1,10,BR,Chikungunya,2021-11,2025-07-23 14:27
Itch,/m/04kllm9,9,BR,Chikungunya,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,9,BR,Chikungunya,2021-11,2025-07-23 14:27
International Classification of Diseases,/m/03zlr,8,BR,Chikungunya,2021-11,2025-07-23 14:27
Infection,/m/098s1,8,BR,Chikungunya,2021-11,2025-07-23 14:27
Organism,/m/05nnm,7,BR,Chikungunya,2021-11,2025-07-23 14:27
Influenza,/m/0cycc,7,BR,Chikungunya,2021-11,2025-07-23 14:27
HIV/AIDS,/m/0d19y2,6,BR,Chikungunya,2021-11,2025-07-23 14:27
Malaria,/m/0542n,6,BR,Chikungunya,2021-11,2025-07-23 14:27
Disease vector,/g/1213bm7p,6,BR,Chikungunya,2021-11,2025-07-23 14:27
Transmitter,/m/0glm1,5,BR,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,100,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,92,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,66,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
Pain,/m/062t2,41,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
Infant,/m/0jnvp,36,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,35,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,58,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,58,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,45,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,39,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,33,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,32,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,30,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Lemon,/g/1yxkhgd6l,28,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,27,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,26,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,21,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,20,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Immunity,/m/025sjz4,17,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,16,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Transmission,/m/036991,16,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,16,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,15,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Ear,/m/039xj_,14,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Home remedy,/m/044zht,13,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Plot,/m/04q347y,13,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Breathing,/m/0lyf6,12,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Pneumonia,/m/0dq9p,11,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Sore throat,/m/0b76bty,10,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
influenza virus,/g/122bfhxd,10,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,70,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Infant,/m/0jnvp,65,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,58,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,47,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,34,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,34,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,34,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,28,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,24,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,20,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Lemon,/g/1yxkhgd6l,18,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,18,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
International Classification of Diseases,/m/03zlr,18,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Sore throat,/m/0b76bty,16,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Catarrh,/m/0403w_,16,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Ear,/m/039xj_,15,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Head,/m/04hgtk,15,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,14,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Garlic,/m/0dbrl,14,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Nose,/m/0k0pj,12,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Allergy,/m/0fd23,11,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Headache,/m/0j5fv,10,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Pharmaceutical drug,/m/018l35,9,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
For Cold / Flu,/g/11hxc41j2r,8,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,71,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,60,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,59,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,57,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,29,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,90,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,74,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,64,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,63,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,58,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,56,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,52,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,49,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,40,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,29,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,26,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,24,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,21,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Syrup,/g/1222216d,21,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Organism,/m/05nnm,21,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Home remedy,/m/044zht,20,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Bacteria,/m/017q2,18,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Lemon,/g/1yxkhgd6l,17,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Nose,/m/0k0pj,17,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Sore throat,/m/0b76bty,16,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Breathing,/m/0lyf6,14,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Allergy,/m/0fd23,14,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
HIV/AIDS,/m/0d19y2,14,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,13,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,64,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,52,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,49,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,30,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,29,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,28,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,27,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,26,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,26,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,22,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Nose,/m/0k0pj,22,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,21,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,15,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish Language,/m/06nm1,14,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Fast,/g/11l869b5t2,14,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Viral Infection,/m/02kc20m,13,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Infection,/m/098s1,12,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Coryza,/m/0c532h,11,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Canidae,/m/01z5f,11,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
For Cold / Flu,/g/11hxc41j2r,10,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Sore throat,/m/0b76bty,10,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Home remedy,/m/044zht,9,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Lemon,/g/1yxkhgd6l,9,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Honey,/m/03qmh,9,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,100,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,74,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,73,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,72,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,64,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,63,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,57,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,56,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,41,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,37,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,36,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,35,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Pregnancy,/m/05vqh7,33,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
HIV/AIDS,/m/0d19y2,31,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,30,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,28,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,26,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Influenzavirus A,/m/028tns,23,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Viral Infection,/m/02kc20m,23,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Garlic,/m/0dbrl,23,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Pandemic,/m/061s4,21,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Lemon,/g/1yxkhgd6l,21,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Cachaça,/m/022fjj,19,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,18,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Sore throat,/m/0b76bty,17,BR-DF,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,100,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,68,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,67,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,55,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,49,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,43,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,38,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,36,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Pain,/m/062t2,29,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,28,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,26,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,26,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Nose,/m/0k0pj,24,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,21,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,21,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Syrup,/g/1222216d,21,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Sinusitis,/m/072hv,20,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,17,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,16,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Viral Infection,/m/02kc20m,16,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,13,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Pneumonia,/m/0dq9p,11,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Pfizer,/m/0gvbw,11,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Inflammation,/m/0j7_w,11,BR-ES,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,73,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,67,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,63,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,62,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,62,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,52,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,41,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,39,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,33,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,29,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Syrup,/g/1222216d,23,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Home remedy,/m/044zht,22,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,22,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,21,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Throat,/m/0mhy4,21,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,20,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Nose,/m/0k0pj,18,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Allergy,/m/0fd23,17,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Polio,/m/068p_,17,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,17,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Immunity,/m/025sjz4,17,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Organism,/m/05nnm,17,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Viral Infection,/m/02kc20m,16,BR-GO,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Flu Medicine,/g/11fl7dxd7z,63,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,51,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Tea,/m/07clx,46,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,43,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Disease,/m/027x3,43,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Cough,/m/01b_21,29,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,27,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Vitamin C,/m/07zqy,27,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Home remedy,/m/044zht,24,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,23,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Common cold,/m/0n073,22,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,22,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Spanish flu,/m/01c751,18,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,17,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Headache,/m/0j5fv,17,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Swine influenza,/m/057c6k,16,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Transmission,/m/036991,16,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Nose,/m/0k0pj,15,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Influenza vaccine,/m/0416v7,13,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Chemical substance,/m/01q5f,13,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Lemon,/g/1yxkhgd6l,12,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Sense of smell,/m/014y53,11,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Pharmaceutical drug,/m/018l35,11,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Honey,/m/03qmh,11,BR-MA,Influenza/gripe,2021-11,2025-07-23 14:27
Cure,/m/0405g08,100,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Tea,/m/07clx,89,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Vaccine,/m/07__7,68,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Symptom,/m/01b_06,68,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
COVID-19,/g/11j2cc_qll,65,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Flu Medicine,/g/11fl7dxd7z,55,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Disease,/m/027x3,49,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Common cold,/m/0n073,39,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Influenza vaccine,/m/0416v7,36,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Cough,/m/01b_21,32,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Virus,/m/0g9pc,30,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Spanish flu,/m/01c751,30,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Allergy,/m/0fd23,28,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Lemon,/g/1yxkhgd6l,27,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Throat,/m/0mhy4,23,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Nose,/m/0k0pj,21,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Syrup,/g/1222216d,20,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Swine influenza,/m/057c6k,19,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Fever,/m/0cjf0,16,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Honey,/m/03qmh,15,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Viral Infection,/m/02kc20m,15,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Home remedy,/m/044zht,14,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Cause,/m/0j276x9,14,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Sore throat,/m/0b76bty,13,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Headache,/m/0j5fv,13,BR-MG,Influenza/gripe,2021-11,2025-07-23 14:28
Cure,/m/0405g08,100,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Tea,/m/07clx,95,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Infant,/m/0jnvp,73,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
COVID-19,/g/11j2cc_qll,53,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Vaccine,/m/07__7,53,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Symptom,/m/01b_06,53,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Common cold,/m/0n073,47,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Cough,/m/01b_21,45,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Influenza vaccine,/m/0416v7,41,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Home remedy,/m/044zht,41,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Flu Medicine,/g/11fl7dxd7z,40,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Syrup,/g/1222216d,30,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
Disease,/m/027x3,28,BR-MS,Influenza/gripe,2021-11,2025-07-23 14:28
