doenca,termo,geo,max_correlation,lag,p_value
casos_dengue,Calafrio,RN,0.330287221370646,-3,1.97826565129233e-07
casos_dengue,Calafrio,RO,0.195848264584839,-14,0.00204085549999999
casos_dengue,Calafrio,RR,0.161165856205568,-19,0.0111474464765609
casos_dengue,Calafrio,RS,0.105977536933421,-10,0.0951300798515769
casos_dengue,Calafrio,SC,0.165817175927658,-8,0.00902009722856145
casos_dengue,Calafrio,SE,0.383257383671275,2,1.58428714591707e-09
casos_dengue,Calafrio,SP,0.109098579773554,-8,0.0857809022504079
casos_dengue,Calafrio,TO,0.205242164032564,-19,0.00122859606247072
casos_dengue,Cefaleia,AC,0.168571822255859,-1,0.007938562476006
casos_dengue,Cefaleia,AL,0.291011220709977,0,4.58682642179298e-06
casos_dengue,Cefaleia,AM,0.338672957823641,6,9.63762794015111e-08
casos_dengue,Cefaleia,AP,0.1696335143312,-7,0.00755375434695904
casos_dengue,Cefaleia,BA,0.239486020992596,-2,0.000162314933860097
casos_dengue,Cefaleia,Brasil,0.282978987350571,-1,7.99442721555188e-06
casos_dengue,Cefaleia,CE,0.288702353085934,2,5.45481668523529e-06
casos_dengue,Cefaleia,DF,0.361574688137799,1,1.24036096948998e-08
casos_dengue,Cefaleia,ES,0.165629102411838,-15,0.0090985269044126
casos_dengue,Cefaleia,GO,0.339866062137014,0,8.68835512424226e-08
casos_dengue,Cefaleia,MA,0.373022260388771,-3,4.24478918681359e-09
casos_dengue,Cefaleia,MG,0.361575863832135,0,1.24022638825494e-08
casos_dengue,Cefaleia,MS,0.2001179556289,-5,0.00162456014046719
casos_dengue,Cefaleia,MT,0.224860097972029,-6,0.000398461977747733
casos_dengue,Cefaleia,PA,0.327739349342703,-3,2.45313618085774e-07
casos_dengue,Cefaleia,PB,0.241710473967711,0,0.000140969880082054
casos_dengue,Cefaleia,PE,0.162722710833713,2,0.0103903688850788
casos_dengue,Cefaleia,PI,0.388656512476884,10,9.32418586785388e-10
casos_dengue,Cefaleia,PR,0.28396460629331,-4,7.7535263651729e-06
casos_dengue,Cefaleia,RJ,0.219521023852369,0,0.000546183215375917
casos_dengue,Cefaleia,RN,0.329176643478062,0,2.17317991602073e-07
casos_dengue,Cefaleia,RO,0.42312676125974,-4,2.67552646704416e-11
casos_dengue,Cefaleia,RR,0.108279417114727,-20,0.0881597465777444
casos_dengue,Cefaleia,RS,0.234981527471075,0,0.000215181189139768
casos_dengue,Cefaleia,SC,0.329296121047951,-2,2.15135138148526e-07
casos_dengue,Cefaleia,SE,0.363929735934877,1,9.97395277479995e-09
casos_dengue,Cefaleia,SP,0.240669546359791,-2,0.00015060616707574
casos_dengue,Cefaleia,TO,0.468135966181479,-2,1.67865721323324e-13
casos_dengue,Chikungunya,AC,,,
casos_dengue,Chikungunya,AL,0.902387834973188,-4,0
casos_dengue,Chikungunya,AM,0.115214612267604,-9,0.0696159306263964
casos_dengue,Chikungunya,AP,0.379021699930759,-5,2.38946729069767e-09
casos_dengue,Chikungunya,BA,0.213427564541675,-2,0.000776437747929126
casos_dengue,Chikungunya,Brasil,0.570094718590984,0,0
casos_dengue,Chikungunya,CE,0.687862615605406,-1,0
casos_dengue,Chikungunya,DF,0.675580357643469,0,0
casos_dengue,Chikungunya,ES,0.708736477130381,-11,0
casos_dengue,Chikungunya,GO,0.861582898242343,-1,0
casos_dengue,Chikungunya,MA,0.296336909297423,-3,3.06048442388907e-06
