SE_SIN_PRI,casos_dengue,casos_chik,UF,casos_arbo,casos_srag,casos_covid,casos_influenza,casos_outros_srag,casos_na_srag
2009-12-13,20,0,SP,20,,,,,
2009-12-13,6,0,PR,6,,,,,
2009-12-13,0,0,SC,0,,,,,
2009-12-13,0,0,RS,0,,,,,
2009-12-13,16,0,MS,16,,,,,
2009-12-13,115,0,MT,115,,,,,
2009-12-13,109,0,GO,109,,,,,
2009-12-13,9,0,DF,9,,,,,
2009-12-20,244,0,RO,244,,,,,
2009-12-20,51,0,AC,51,,,,,
2009-12-20,36,0,AM,36,,,,,
2009-12-20,10,0,RR,10,,,,,
2009-12-20,12,0,PA,12,,,,,
2009-12-20,6,0,AP,6,,,,,
2009-12-20,18,0,TO,18,,,,,
2009-12-20,4,0,MA,4,,,,,
2009-12-20,6,0,PI,6,,,,,
2009-12-20,19,0,CE,19,,,,,
2009-12-20,1,0,RN,1,,,,,
2009-12-20,3,0,PB,3,,,,,
2009-12-20,0,0,PE,0,,,,,
2009-12-20,6,0,AL,6,,,,,
2009-12-20,0,0,SE,0,,,,,
2009-12-20,113,0,BA,113,,,,,
2009-12-20,208,0,MG,208,,,,,
2009-12-20,6,0,ES,6,,,,,
2009-12-20,36,0,RJ,36,,,,,
2009-12-20,143,0,SP,143,,,,,
2009-12-20,10,0,PR,10,,,,,
2009-12-20,1,0,SC,1,,,,,
2009-12-20,0,0,RS,0,,,,,
2009-12-20,120,0,MS,120,,,,,
2009-12-20,350,0,MT,350,,,,,
2009-12-20,457,0,GO,457,,,,,
2009-12-20,20,0,DF,20,,,,,
2009-12-27,1208,0,RO,1208,,,,,
2009-12-27,318,0,AC,318,,,,,
2009-12-27,121,0,AM,121,,,,,
2009-12-27,24,0,RR,24,,,,,
2009-12-27,55,0,PA,55,,,,,
2009-12-27,16,0,AP,16,,,,,
2009-12-27,145,0,TO,145,,,,,
2009-12-27,15,0,MA,15,,,,,
2009-12-27,15,0,PI,15,,,,,
2009-12-27,73,0,CE,73,,,,,
2009-12-27,25,0,RN,25,,,,,
2009-12-27,6,0,PB,6,,,,,
2009-12-27,35,0,PE,35,,,,,
2009-12-27,27,0,AL,27,,,,,
2009-12-27,2,0,SE,2,,,,,
2009-12-27,313,0,BA,313,,,,,
2009-12-27,1048,0,MG,1048,,,,,
2009-12-27,94,0,ES,94,,,,,
2009-12-27,158,0,RJ,158,,,,,
2009-12-27,824,0,SP,824,,,,,
2009-12-27,64,0,PR,64,,,,,
2009-12-27,5,0,SC,5,,,,,
2009-12-27,5,0,RS,5,,,,,
2009-12-27,990,0,MS,990,,,,,
2009-12-27,1984,0,MT,1984,,,,,
2009-12-27,2555,0,GO,2555,,,,,
2009-12-27,71,0,DF,71,,,,,
2010-01-03,2454,0,RO,2454,,,,,
2010-01-03,759,0,AC,759,,,,,
2010-01-03,154,0,AM,154,,,,,
2010-01-03,25,0,RR,25,,,,,
2010-01-03,115,0,PA,115,,,,,
2010-01-03,34,0,AP,34,,,,,
2010-01-03,231,0,TO,231,,,,,
2010-01-03,13,0,MA,13,,,,,
2010-01-03,58,0,PI,58,,,,,
2010-01-03,136,0,CE,136,,,,,
2010-01-03,18,0,RN,18,,,,,
2010-01-03,11,0,PB,11,,,,,
2010-01-03,62,0,PE,62,,,,,
2010-01-03,72,0,AL,72,,,,,
2010-01-03,3,0,SE,3,,,,,
2010-01-03,532,0,BA,532,,,,,
2010-01-03,2109,0,MG,2109,,,,,
2010-01-03,161,0,ES,161,,,,,
2010-01-03,284,0,RJ,284,,,,,
2010-01-03,1618,0,SP,1618,,,,,
2010-01-03,106,0,PR,106,,,,,
2010-01-03,9,0,SC,9,,,,,
2010-01-03,12,0,RS,12,,,,,
2010-01-03,1857,0,MS,1857,,,,,
2010-01-03,3559,0,MT,3559,,,,,
2010-01-03,5153,0,GO,5153,,,,,
2010-01-03,105,0,DF,105,,,,,
2010-01-10,2404,0,RO,2404,,,,,
2010-01-10,894,0,AC,894,,,,,
2010-01-10,159,0,AM,159,,,,,
2010-01-10,28,0,RR,28,,,,,
2010-01-10,172,0,PA,172,,,,,
2010-01-10,58,0,AP,58,,,,,
2010-01-10,278,0,TO,278,,,,,
2010-01-10,26,0,MA,26,,,,,
2010-01-10,49,0,PI,49,,,,,
2010-01-10,171,0,CE,171,,,,,
2010-01-10,26,0,RN,26,,,,,
2010-01-10,20,0,PB,20,,,,,
2010-01-10,71,0,PE,71,,,,,
2010-01-10,94,0,AL,94,,,,,
2010-01-10,7,0,SE,7,,,,,
2010-01-10,557,0,BA,557,,,,,
2010-01-10,2811,0,MG,2811,,,,,
2010-01-10,205,0,ES,205,,,,,
2010-01-10,311,0,RJ,311,,,,,
2010-01-10,2457,0,SP,2457,,,,,
2010-01-10,133,0,PR,133,,,,,
2010-01-10,15,0,SC,15,,,,,
2010-01-10,13,0,RS,13,,,,,
2010-01-10,2403,0,MS,2403,,,,,
2010-01-10,3578,0,MT,3578,,,,,
2010-01-10,6470,0,GO,6470,,,,,
2010-01-10,217,0,DF,217,,,,,
2010-01-17,2213,0,RO,2213,,,,,
2010-01-17,889,0,AC,889,,,,,
2010-01-17,58,0,AM,58,,,,,
2010-01-17,27,0,RR,27,,,,,
2010-01-17,174,0,PA,174,,,,,
2010-01-17,32,0,AP,32,,,,,
2010-01-17,357,0,TO,357,,,,,
2010-01-17,33,0,MA,33,,,,,
2010-01-17,54,0,PI,54,,,,,
2010-01-17,220,0,CE,220,,,,,
2010-01-17,25,0,RN,25,,,,,
2010-01-17,17,0,PB,17,,,,,
2010-01-17,99,0,PE,99,,,,,
2010-01-17,142,0,AL,142,,,,,
2010-01-17,4,0,SE,4,,,,,
2010-01-17,613,0,BA,613,,,,,
2010-01-17,3693,0,MG,3693,,,,,
2010-01-17,208,0,ES,208,,,,,
2010-01-17,342,0,RJ,342,,,,,
2010-01-17,2890,0,SP,2890,,,,,
2010-01-17,159,0,PR,159,,,,,
2010-01-17,7,0,SC,7,,,,,
2010-01-17,7,0,RS,7,,,,,
2010-01-17,3030,0,MS,3030,,,,,
2010-01-17,3469,0,MT,3469,,,,,
2010-01-17,6698,0,GO,6698,,,,,
2010-01-17,284,0,DF,284,,,,,
2010-01-24,2070,0,RO,2070,,,,,
2010-01-24,1231,0,AC,1231,,,,,
2010-01-24,86,0,AM,86,,,,,
2010-01-24,38,0,RR,38,,,,,
2010-01-24,170,0,PA,170,,,,,
2010-01-24,43,0,AP,43,,,,,
2010-01-24,360,0,TO,360,,,,,
2010-01-24,33,0,MA,33,,,,,
2010-01-24,77,0,PI,77,,,,,
2010-01-24,233,0,CE,233,,,,,
2010-01-24,33,0,RN,33,,,,,
2010-01-24,47,0,PB,47,,,,,
2010-01-24,124,0,PE,124,,,,,
2010-01-24,158,0,AL,158,,,,,
2010-01-24,4,0,SE,4,,,,,
2010-01-24,628,0,BA,628,,,,,
2010-01-24,4991,0,MG,4991,,,,,
2010-01-24,199,0,ES,199,,,,,
2010-01-24,360,0,RJ,360,,,,,
2010-01-24,3942,0,SP,3942,,,,,
2010-01-24,285,0,PR,285,,,,,
2010-01-24,6,0,SC,6,,,,,
2010-01-24,6,0,RS,6,,,,,
2010-01-24,3551,0,MS,3551,,,,,
2010-01-24,3220,0,MT,3220,,,,,
2010-01-24,6745,0,GO,6745,,,,,
2010-01-24,371,0,DF,371,,,,,
2010-01-31,1949,0,RO,1949,,,,,
2010-01-31,1807,0,AC,1807,,,,,
2010-01-31,93,0,AM,93,,,,,
2010-01-31,67,0,RR,67,,,,,
2010-01-31,233,0,PA,233,,,,,
2010-01-31,89,0,AP,89,,,,,
2010-01-31,366,0,TO,366,,,,,
2010-01-31,40,0,MA,40,,,,,
2010-01-31,96,0,PI,96,,,,,
2010-01-31,304,0,CE,304,,,,,
2010-01-31,18,0,RN,18,,,,,
2010-01-31,63,0,PB,63,,,,,
2010-01-31,191,0,PE,191,,,,,
2010-01-31,240,0,AL,240,,,,,
2010-01-31,2,0,SE,2,,,,,
2010-01-31,861,0,BA,861,,,,,
2010-01-31,5791,0,MG,5791,,,,,
2010-01-31,228,0,ES,228,,,,,
2010-01-31,443,0,RJ,443,,,,,
2010-01-31,5364,0,SP,5364,,,,,
2010-01-31,423,0,PR,423,,,,,
2010-01-31,11,0,SC,11,,,,,
2010-01-31,15,0,RS,15,,,,,
2010-01-31,3837,0,MS,3837,,,,,
2010-01-31,2886,0,MT,2886,,,,,
2010-01-31,6715,0,GO,6715,,,,,
2010-01-31,473,0,DF,473,,,,,
2010-02-07,1498,0,RO,1498,,,,,
2010-02-07,1927,0,AC,1927,,,,,
2010-02-07,89,0,AM,89,,,,,
2010-02-07,97,0,RR,97,,,,,
2010-02-07,192,0,PA,192,,,,,
2010-02-07,72,0,AP,72,,,,,
2010-02-07,333,0,TO,333,,,,,
2010-02-07,23,0,MA,23,,,,,
2010-02-07,144,0,PI,144,,,,,
2010-02-07,335,0,CE,335,,,,,
2010-02-07,20,0,RN,20,,,,,
2010-02-07,54,0,PB,54,,,,,
2010-02-07,213,0,PE,213,,,,,
2010-02-07,225,0,AL,225,,,,,
2010-02-07,1,0,SE,1,,,,,
2010-02-07,729,0,BA,729,,,,,
2010-02-07,6002,0,MG,6002,,,,,
2010-02-07,254,0,ES,254,,,,,
2010-02-07,380,0,RJ,380,,,,,
2010-02-07,7801,0,SP,7801,,,,,
2010-02-07,731,0,PR,731,,,,,
2010-02-07,7,0,SC,7,,,,,
2010-02-07,27,0,RS,27,,,,,
2010-02-07,4765,0,MS,4765,,,,,
2010-02-07,2301,0,MT,2301,,,,,
2010-02-07,5968,0,GO,5968,,,,,
2010-02-07,536,0,DF,536,,,,,
2010-02-14,1318,0,RO,1318,,,,,
2010-02-14,2158,0,AC,2158,,,,,
2010-02-14,94,0,AM,94,,,,,
2010-02-14,105,0,RR,105,,,,,
2010-02-14,256,0,PA,256,,,,,
2010-02-14,91,0,AP,91,,,,,
2010-02-14,398,0,TO,398,,,,,
2010-02-14,41,0,MA,41,,,,,
2010-02-14,146,0,PI,146,,,,,
2010-02-14,334,0,CE,334,,,,,
2010-02-14,38,0,RN,38,,,,,
2010-02-14,68,0,PB,68,,,,,
2010-02-14,328,0,PE,328,,,,,
2010-02-14,456,0,AL,456,,,,,
2010-02-14,1,0,SE,1,,,,,
2010-02-14,874,0,BA,874,,,,,
2010-02-14,7255,0,MG,7255,,,,,
2010-02-14,315,0,ES,315,,,,,
2010-02-14,468,0,RJ,468,,,,,
2010-02-14,10836,0,SP,10836,,,,,
2010-02-14,1027,0,PR,1027,,,,,
2010-02-14,12,0,SC,12,,,,,
2010-02-14,149,0,RS,149,,,,,
2010-02-14,4480,0,MS,4480,,,,,
2010-02-14,2059,0,MT,2059,,,,,
2010-02-14,5277,0,GO,5277,,,,,
2010-02-14,673,0,DF,673,,,,,
2010-02-21,873,0,RO,873,,,,,
2010-02-21,1968,0,AC,1968,,,,,
2010-02-21,89,0,AM,89,,,,,
2010-02-21,116,0,RR,116,,,,,
2010-02-21,268,0,PA,268,,,,,
2010-02-21,95,0,AP,95,,,,,
2010-02-21,486,0,TO,486,,,,,
2010-02-21,49,0,MA,49,,,,,
2010-02-21,147,0,PI,147,,,,,
2010-02-21,417,0,CE,417,,,,,
2010-02-21,33,0,RN,33,,,,,
2010-02-21,53,0,PB,53,,,,,
2010-02-21,416,0,PE,416,,,,,
2010-02-21,669,0,AL,669,,,,,
2010-02-21,3,0,SE,3,,,,,
2010-02-21,1028,0,BA,1028,,,,,
2010-02-21,9572,0,MG,9572,,,,,
2010-02-21,420,0,ES,420,,,,,
2010-02-21,678,0,RJ,678,,,,,
2010-02-21,12559,0,SP,12559,,,,,
2010-02-21,1386,0,PR,1386,,,,,
2010-02-21,14,0,SC,14,,,,,
2010-02-21,465,0,RS,465,,,,,
2010-02-21,4270,0,MS,4270,,,,,
2010-02-21,1772,0,MT,1772,,,,,
2010-02-21,4883,0,GO,4883,,,,,
2010-02-21,905,0,DF,905,,,,,
2010-02-28,727,0,RO,727,,,,,
2010-02-28,1989,0,AC,1989,,,,,
2010-02-28,134,0,AM,134,,,,,
2010-02-28,184,0,RR,184,,,,,
2010-02-28,399,0,PA,399,,,,,
2010-02-28,92,0,AP,92,,,,,
2010-02-28,484,0,TO,484,,,,,
2010-02-28,59,0,MA,59,,,,,
2010-02-28,197,0,PI,197,,,,,
2010-02-28,505,0,CE,505,,,,,
2010-02-28,41,0,RN,41,,,,,
2010-02-28,122,0,PB,122,,,,,
2010-02-28,477,0,PE,477,,,,,
2010-02-28,1000,0,AL,1000,,,,,
2010-02-28,7,0,SE,7,,,,,
2010-02-28,1399,0,BA,1399,,,,,
2010-02-28,11446,0,MG,11446,,,,,
2010-02-28,580,0,ES,580,,,,,
2010-02-28,678,0,RJ,678,,,,,
2010-02-28,14196,0,SP,14196,,,,,
2010-02-28,1822,0,PR,1822,,,,,
2010-02-28,9,0,SC,9,,,,,
2010-02-28,686,0,RS,686,,,,,
2010-02-28,4484,0,MS,4484,,,,,
2010-02-28,1679,0,MT,1679,,,,,
2010-02-28,4726,0,GO,4726,,,,,
2010-02-28,1004,0,DF,1004,,,,,
2010-03-07,553,0,RO,553,,,,,
2010-03-07,1651,0,AC,1651,,,,,
2010-03-07,105,0,AM,105,,,,,
2010-03-07,117,0,RR,117,,,,,
2010-03-07,446,0,PA,446,,,,,
2010-03-07,60,0,AP,60,,,,,
2010-03-07,419,0,TO,419,,,,,
2010-03-07,72,0,MA,72,,,,,
2010-03-07,190,0,PI,190,,,,,
2010-03-07,474,0,CE,474,,,,,
2010-03-07,47,0,RN,47,,,,,
2010-03-07,113,0,PB,113,,,,,
2010-03-07,548,0,PE,548,,,,,
2010-03-07,1549,0,AL,1549,,,,,
2010-03-07,6,0,SE,6,,,,,
2010-03-07,1628,0,BA,1628,,,,,
2010-03-07,11354,0,MG,11354,,,,,
2010-03-07,651,0,ES,651,,,,,
2010-03-07,645,0,RJ,645,,,,,
2010-03-07,14228,0,SP,14228,,,,,
2010-03-07,2158,0,PR,2158,,,,,
2010-03-07,8,0,SC,8,,,,,
2010-03-07,506,0,RS,506,,,,,
2010-03-07,3943,0,MS,3943,,,,,
2010-03-07,1413,0,MT,1413,,,,,
2010-03-07,4093,0,GO,4093,,,,,
2010-03-07,787,0,DF,787,,,,,
2010-03-14,352,0,RO,352,,,,,
2010-03-14,1474,0,AC,1474,,,,,
2010-03-14,83,0,AM,83,,,,,
2010-03-14,149,0,RR,149,,,,,
2010-03-14,512,0,PA,512,,,,,
2010-03-14,45,0,AP,45,,,,,
2010-03-14,445,0,TO,445,,,,,
2010-03-14,81,0,MA,81,,,,,
2010-03-14,172,0,PI,172,,,,,
2010-03-14,370,0,CE,370,,,,,
2010-03-14,55,0,RN,55,,,,,
2010-03-14,87,0,PB,87,,,,,
2010-03-14,640,0,PE,640,,,,,
2010-03-14,1749,0,AL,1749,,,,,
2010-03-14,4,0,SE,4,,,,,
2010-03-14,1853,0,BA,1853,,,,,
2010-03-14,13772,0,MG,13772,,,,,
2010-03-14,922,0,ES,922,,,,,
2010-03-14,761,0,RJ,761,,,,,
2010-03-14,15852,0,SP,15852,,,,,
2010-03-14,2711,0,PR,2711,,,,,
2010-03-14,4,0,SC,4,,,,,
2010-03-14,470,0,RS,470,,,,,
2010-03-14,4493,0,MS,4493,,,,,
2010-03-14,1209,0,MT,1209,,,,,
2010-03-14,4076,0,GO,4076,,,,,
2010-03-14,947,0,DF,947,,,,,
2010-03-21,268,0,RO,268,,,,,
2010-03-21,1039,0,AC,1039,,,,,
2010-03-21,63,0,AM,63,,,,,
2010-03-21,149,0,RR,149,,,,,
2010-03-21,386,0,PA,386,,,,,
2010-03-21,15,0,AP,15,,,,,
2010-03-21,429,0,TO,429,,,,,
2010-03-21,58,0,MA,58,,,,,
2010-03-21,166,0,PI,166,,,,,
2010-03-21,350,0,CE,350,,,,,
2010-03-21,63,0,RN,63,,,,,
2010-03-21,75,0,PB,75,,,,,
2010-03-21,653,0,PE,653,,,,,
2010-03-21,1976,0,AL,1976,,,,,
2010-03-21,10,0,SE,10,,,,,
2010-03-21,1708,0,BA,1708,,,,,
2010-03-21,13776,0,MG,13776,,,,,
2010-03-21,679,0,ES,679,,,,,
2010-03-21,777,0,RJ,777,,,,,
2010-03-21,14815,0,SP,14815,,,,,
2010-03-21,3213,0,PR,3213,,,,,
2010-03-21,7,0,SC,7,,,,,
2010-03-21,376,0,RS,376,,,,,
2010-03-21,3891,0,MS,3891,,,,,
2010-03-21,914,0,MT,914,,,,,
2010-03-21,3526,0,GO,3526,,,,,
2010-03-21,930,0,DF,930,,,,,
2010-03-28,236,0,RO,236,,,,,
2010-03-28,915,0,AC,915,,,,,
2010-03-28,42,0,AM,42,,,,,
2010-03-28,158,0,RR,158,,,,,
2010-03-28,330,0,PA,330,,,,,
2010-03-28,36,0,AP,36,,,,,
2010-03-28,400,0,TO,400,,,,,
2010-03-28,51,0,MA,51,,,,,
2010-03-28,189,0,PI,189,,,,,
2010-03-28,312,0,CE,312,,,,,
2010-03-28,57,0,RN,57,,,,,
2010-03-28,84,0,PB,84,,,,,
2010-03-28,659,0,PE,659,,,,,
2010-03-28,2345,0,AL,2345,,,,,
2010-03-28,12,0,SE,12,,,,,
2010-03-28,1497,0,BA,1497,,,,,
2010-03-28,14582,0,MG,14582,,,,,
2010-03-28,793,0,ES,793,,,,,
2010-03-28,945,0,RJ,945,,,,,
2010-03-28,14878,0,SP,14878,,,,,
2010-03-28,3210,0,PR,3210,,,,,
2010-03-28,8,0,SC,8,,,,,
2010-03-28,278,0,RS,278,,,,,
2010-03-28,3286,0,MS,3286,,,,,
2010-03-28,663,0,MT,663,,,,,
2010-03-28,3218,0,GO,3218,,,,,
2010-03-28,898,0,DF,898,,,,,
2010-04-04,273,0,RO,273,,,,,
2010-04-04,875,0,AC,875,,,,,
2010-04-04,71,0,AM,71,,,,,
2010-04-04,254,0,RR,254,,,,,
2010-04-04,389,0,PA,389,,,,,
2010-04-04,40,0,AP,40,,,,,
2010-04-04,422,0,TO,422,,,,,
2010-04-04,63,0,MA,63,,,,,
2010-04-04,194,0,PI,194,,,,,
2010-04-04,314,0,CE,314,,,,,
2010-04-04,73,0,RN,73,,,,,
2010-04-04,88,0,PB,88,,,,,
2010-04-04,633,0,PE,633,,,,,
2010-04-04,2093,0,AL,2093,,,,,
2010-04-04,11,0,SE,11,,,,,
2010-04-04,2030,0,BA,2030,,,,,
2010-04-04,17812,0,MG,17812,,,,,
2010-04-04,1063,0,ES,1063,,,,,
2010-04-04,1134,0,RJ,1134,,,,,
2010-04-04,14506,0,SP,14506,,,,,
2010-04-04,3507,0,PR,3507,,,,,
2010-04-04,9,0,SC,9,,,,,
2010-04-04,249,0,RS,249,,,,,
2010-04-04,2880,0,MS,2880,,,,,
2010-04-04,600,0,MT,600,,,,,
2010-04-04,3233,0,GO,3233,,,,,
2010-04-04,1021,0,DF,1021,,,,,
2010-04-11,193,0,RO,193,,,,,
2010-04-11,691,0,AC,691,,,,,
2010-04-11,73,0,AM,73,,,,,
2010-04-11,187,0,RR,187,,,,,
2010-04-11,306,0,PA,306,,,,,
2010-04-11,43,0,AP,43,,,,,
2010-04-11,411,0,TO,411,,,,,
2010-04-11,67,0,MA,67,,,,,
2010-04-11,201,0,PI,201,,,,,
2010-04-11,344,0,CE,344,,,,,
2010-04-11,81,0,RN,81,,,,,
2010-04-11,96,0,PB,96,,,,,
2010-04-11,646,0,PE,646,,,,,
2010-04-11,2102,0,AL,2102,,,,,
2010-04-11,15,0,SE,15,,,,,
2010-04-11,1650,0,BA,1650,,,,,
2010-04-11,13962,0,MG,13962,,,,,
2010-04-11,956,0,ES,956,,,,,
2010-04-11,1094,0,RJ,1094,,,,,
2010-04-11,10861,0,SP,10861,,,,,
2010-04-11,2840,0,PR,2840,,,,,
2010-04-11,8,0,SC,8,,,,,
2010-04-11,165,0,RS,165,,,,,
2010-04-11,2187,0,MS,2187,,,,,
2010-04-11,505,0,MT,505,,,,,
2010-04-11,2611,0,GO,2611,,,,,
2010-04-11,848,0,DF,848,,,,,
2010-04-18,163,0,RO,163,,,,,
2010-04-18,522,0,AC,522,,,,,
